code,pinyin,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
300884,CDNK,C狄耐克,通信设备,福建,60.5,0.28,1.2,8.31,0.0,0.0,0.0,0.0,0.925,9.79,7.63,20201112,0.0,0.0,0.0,0.0,45.02,22.27,33191.0
300885,HCXC,海昌新材,机械基件,江苏,64.79,0.2,0.8,7.26,6.25,0.73,3.95,4.93,0.54,8.6,5.38,20200910,1.95,2.44,0.0,0.0,45.11,28.94,20559.0
300886,HYXL,华业香料,化工原料,安徽,76.24,0.14,0.57,6.27,4.13,1.57,2.44,4.25,0.86,8.93,7.35,20200916,1.86,3.24,0.0,0.0,31.73,23.34,18935.0
300887,PNCS,谱尼测试,综合类,北京,106.61,0.16,0.76,21.57,13.8,4.58,7.56,9.95,0.9,22.49,4.33,20200916,8.48,11.16,0.0,0.0,44.83,5.65,19585.0
300888,WJYL,稳健医疗,医疗保健,深圳,13.78,0.44,4.26,125.71,106.37,14.3,44.58,10.45,8.37,22.91,5.92,20200917,47.7,11.18,0.0,0.0,62.7,33.08,40159.0
300889,AKGF,爱克股份,电气设备,深圳,67.78,0.37,1.56,19.94,19.02,0.49,9.88,6.34,0.61,9.68,4.26,20200916,3.35,2.15,0.0,0.0,34.7,11.26,39851.0
300890,XFH,翔丰华,矿物制品,深圳,123.3,0.24,1.0,15.37,10.91,2.45,6.72,6.72,0.53,10.18,6.41,20200917,2.41,2.41,0.0,0.0,29.74,11.98,24244.0
300891,HYTY,惠云钛业,化工原料,广东,118.1,0.95,4.0,13.73,7.89,4.24,3.81,0.95,0.21,2.79,9.06,20200917,2.92,0.73,0.0,0.0,22.03,9.63,53956.0
300892,PWSP,品渥食品,乳制品,上海,43.25,0.24,1.0,14.45,12.36,1.64,5.9,5.9,1.37,10.38,5.7,20200924,3.31,3.31,0.0,0.0,34.77,9.4,21617.0
300893,SYGF,松原股份,汽车配件,浙江,63.47,0.24,1.0,8.84,6.6,1.45,3.89,3.89,0.82,6.82,7.62,20200924,1.72,1.72,0.0,0.0,36.88,17.49,23974.0
300895,TNXX,铜牛信息,软件服务,北京,124.65,0.23,0.97,12.07,5.96,1.4,7.97,8.22,0.5,11.33,5.59,20200924,1.86,1.92,0.0,0.0,30.44,16.77,26179.0
300896,AMK,爱美客,医疗保健,北京,194.28,0.26,1.2,45.02,42.96,1.44,35.45,29.49,3.2,36.48,17.16,20200928,6.75,5.61,0.0,0.0,91.54,62.53,16775.0
300897,SKZN,山科智能,电器仪表,浙江,76.86,0.17,0.68,10.45,9.24,0.59,5.41,7.95,0.7,11.97,4.51,20200928,1.85,2.72,0.0,0.0,48.78,15.83,24612.0
300898,XMRP,熊猫乳品,乳制品,浙江,146.55,0.26,1.24,6.47,3.83,1.68,1.65,1.33,0.308,5.85,10.27,20201016,1.48,1.19,0.0,0.0,24.01,8.74,31032.0
300899,SHKX,上海凯鑫,环境保护,上海,98.06,0.16,0.64,6.92,6.25,0.45,3.84,6.02,0.546,15.1,4.73,20201016,1.45,2.28,0.0,0.0,39.43,23.9,31911.0
300900,GLHK,广联航空,航空,黑龙江,358.55,0.44,2.1,8.77,4.53,3.05,2.49,1.19,0.126,6.87,8.78,20201029,1.62,0.77,0.0,0.0,49.62,18.52,47750.0
300901,ZYSS,中胤时尚,服饰,浙江,67.73,0.57,2.4,5.48,4.37,0.24,0.23,0.09,0.35200000000000004,3.91,8.13,20201029,2.41,1.01,0.0,0.0,26.88,18.29,62026.0
300902,GAD,国安达,专用机械,福建,123.58,0.3,1.28,4.67,2.64,1.02,0.08,0.06,0.325,6.36,8.41,20201029,2.56,2.0,0.0,0.0,55.46,24.45,34596.0
300903,KXGF,科翔股份,元器件,广东,113.6,0.41,1.72,15.67,11.53,3.78,2.67,1.55,0.44799999999999995,6.49,10.46,20201105,2.19,1.27,0.0,0.0,22.12,6.96,47605.0
300905,BLD,宝丽迪,塑料,江苏,61.52,0.18,0.72,4.89,3.22,1.07,0.71,0.98,1.082,17.06,5.21,20201105,2.67,3.71,0.0,0.0,25.61,16.18,29000.0
300906,RYM,日月明,专用机械,江西,145.88,0.2,0.8,3.7,3.02,0.2,0.96,1.2,0.309,9.84,6.1,20201105,1.31,1.63,0.0,0.0,58.4,38.84,40039.0
300907,KPKJ,康平科技,电气设备,江苏,0.0,0.0,0.0,6.31,3.94,1.89,1.56,0.0,0.0,0.0,0.0,0,1.63,0.0,0.0,0.0,21.39,8.09,0.0
300908,ZJSP,仲景食品,食品,河南,0.0,0.0,0.0,6.43,3.46,2.53,0.0,0.0,0.0,0.0,0.0,0,4.15,0.0,0.0,0.0,43.06,19.34,0.0
300909,HCD,汇创达,元器件,深圳,0.0,0.0,0.0,6.06,3.39,1.05,0.81,0.0,0.0,0.0,0.0,0,2.13,0.0,0.0,0.0,34.55,17.8,0.0
300910,RFXC,瑞丰新材,化工原料,河南,0.0,0.0,0.0,11.57,8.48,1.73,5.27,0.0,0.0,0.0,0.0,0,3.15,0.0,0.0,0.0,36.66,21.12,0.0
300911,YTZN,亿田智能,家用电器,浙江,0.0,0.0,0.0,7.39,4.93,1.27,0.79,0.0,0.0,0.0,0.0,0,1.93,0.0,0.0,0.0,44.15,19.92,0.0
300912,KLGK,凯龙高科,环境保护,江苏,0.0,0.0,0.0,14.87,9.6,3.89,3.08,0.0,0.0,0.0,0.0,0,3.21,0.0,0.0,0.0,29.49,8.1,0.0
300999,JLY,金龙鱼,食品,上海,59.17,3.57,54.22,1744.67,1159.48,258.45,237.33,4.38,0.9390000000000001,15.26,4.85,20201015,391.96,7.23,0.0,0.0,12.1,3.64,185723.0
600000,PFYX,浦发银行,银行,上海,4.69,293.52,293.52,76744.79,0.0,314.54,817.6,2.79,1.45,17.48,0.55,19991110,1753.87,5.98,1.6,-7.46,0.0,30.08,217916.0
600004,BYJC,白云机场,机场,广东,0.0,20.69,23.67,258.52,33.96,205.53,70.43,2.98,-0.14,7.75,1.98,20030428,59.74,2.52,-38.5,-146.34,-2.56,-7.96,85683.0
600006,DFQC,东风汽车,汽车整车,湖北,20.01,20.0,20.0,195.29,150.77,15.83,6.15,0.31,0.245,3.88,1.68,19990727,42.89,2.14,1.66,47.66,13.08,4.85,111647.0
600007,ZGGM,中国国贸,园区开发,北京,16.26,10.07,10.07,119.9,21.59,17.82,18.73,1.86,0.61,7.74,1.7,19990312,44.16,4.38,-14.12,-17.1,53.64,27.41,15129.0
600008,SCGF,首创股份,环境保护,北京,18.5,73.41,73.41,941.31,204.55,57.59,44.78,0.61,0.16,2.1,1.49,20000427,25.33,0.35,26.47,64.09,31.97,8.02,194624.0
600009,SHJC,上海机场,机场,上海,0.0,10.93,19.27,345.61,114.6,190.36,25.75,1.34,-0.38,15.44,5.08,19980218,239.32,12.42,-58.11,-118.46,-42.0,-21.45,135163.0
600010,BGGF,包钢股份,普钢,内蒙,243.36,316.77,455.85,1433.24,381.9,657.04,12.79,0.03,0.004,1.16,1.03,20010309,44.78,0.1,-7.46,-85.94,12.85,0.39,576061.0
600011,HNGJ,华能国际,火力发电,北京,6.56,109.98,156.98,4270.52,631.04,2384.93,184.12,1.17,0.5,5.04,1.01,20011206,364.81,2.32,-4.31,69.34,19.59,7.5,76495.0
600012,WTGS,皖通高速,路桥,安徽,15.35,11.66,16.59,159.75,32.5,9.68,2.81,0.17,0.29,6.53,0.91,20030107,80.34,4.84,-21.76,-43.07,41.43,27.59,26432.0
600015,HXYX,华夏银行,银行,北京,5.13,128.23,153.87,33316.42,0.0,131.56,532.92,3.46,0.74,13.87,0.45,20030912,889.23,5.78,14.19,-7.37,0.0,19.98,121467.0
600016,MSYX,民生银行,银行,北京,4.55,354.62,437.82,69270.25,0.0,534.14,574.83,1.31,0.79,10.57,0.49,20001219,2368.9,5.41,7.66,-18.01,0.0,26.05,415785.0
600017,RZG,日照港,港口,山东,12.0,30.76,30.76,253.79,31.06,105.26,29.75,0.97,0.19,4.01,0.77,20061017,55.65,1.81,13.36,11.77,29.02,13.71,127557.0
600018,SGJT,上港集团,港口,上海,13.54,231.74,231.74,1558.03,461.54,300.29,96.68,0.42,0.259,3.68,1.27,20061026,443.04,1.91,-27.79,-11.19,40.25,31.28,225086.0
600019,BGGF,宝钢股份,普钢,上海,13.52,221.56,222.71,3563.17,1526.75,1388.89,505.23,2.27,0.35,8.09,0.79,20001212,746.07,3.35,-7.77,-12.86,10.81,3.93,345893.0
600020,ZYGS,中原高速,路桥,河南,47.58,22.47,22.47,477.68,53.51,133.42,13.62,0.61,0.02,4.58,0.77,20030808,51.42,2.29,-27.27,-90.56,31.18,3.53,78930.0
600021,SHDL,上海电力,火力发电,上海,11.86,23.47,26.17,1238.76,180.88,643.25,62.24,2.38,0.42,6.39,1.14,20031029,72.39,2.77,2.19,32.41,28.22,6.68,96268.0
600022,SDGT,山东钢铁,普钢,山东,20.25,109.47,109.47,689.99,193.75,386.73,82.02,0.75,0.05,1.92,0.75,20040629,14.19,0.13,20.65,20.1,6.44,0.92,273205.0
600023,ZNDL,浙能电力,火力发电,浙江,7.36,136.01,136.01,1110.23,280.86,441.33,241.25,1.77,0.38,4.85,0.77,20131219,217.86,1.6,-6.96,43.59,15.98,14.11,159848.0
600025,HNSD,华能水电,水力发电,云南,13.11,89.28,180.0,1655.79,87.5,1351.75,188.92,1.05,0.24,2.68,1.57,20171215,98.16,0.55,-9.74,-10.65,56.39,29.52,112932.0
600026,ZYHN,中远海能,水运,上海,7.38,27.36,47.63,690.52,95.37,465.29,119.3,2.5,0.74,7.57,0.91,20020523,165.07,3.47,26.16,470.39,32.92,25.02,90262.0
600027,HDGJ,华电国际,火力发电,山东,7.21,81.46,98.63,2289.65,242.38,1503.38,135.41,1.37,0.3,4.79,0.74,20050203,200.76,2.04,-5.4,44.56,16.14,5.69,113206.0
600028,ZGSH,中国石化,石油加工,北京,15.91,955.58,1210.71,17993.88,5509.81,5539.28,1219.46,1.01,0.19399999999999998,6.02,0.68,20010808,2791.56,2.31,-30.39,-45.69,18.42,1.51,571928.0
600029,NFHK,南方航空,空运,广东,0.0,81.12,153.29,3154.91,304.03,843.95,383.5,2.5,-0.55,4.7,1.31,20030725,155.25,1.01,-43.98,-283.01,-3.4,-11.42,233457.0
600030,ZXZQ,中信证券,证券,深圳,22.31,98.15,129.27,10441.36,0.0,71.71,655.08,5.07,0.99,13.9,2.09,20030106,660.87,5.11,28.13,20.32,0.0,30.15,675559.0
600031,SYZG,三一重工,工程机械,北京,14.43,84.76,84.76,1199.31,892.76,102.03,51.2,0.6,1.47,6.3,4.49,20030703,387.42,4.57,24.2,34.69,30.3,17.08,261727.0
600033,FJGS,福建高速,路桥,福建,22.55,27.44,27.44,160.4,12.11,130.52,16.6,0.6,0.09,3.53,0.77,20010209,41.88,1.53,-27.39,-62.61,50.17,16.36,101051.0
600035,CTGS,楚天高速,路桥,湖北,13.57,16.04,16.1,165.54,21.6,6.48,11.06,0.69,0.16,3.92,0.77,20040310,24.08,1.5,-17.25,-48.43,45.47,16.79,63640.0
600036,ZSYX,招商银行,银行,深圳,10.83,206.29,252.2,81567.0,0.0,672.64,675.23,2.68,3.02,24.55,1.79,20020409,3681.9,14.6,6.6,-0.82,0.0,34.59,417833.0
600037,GHYX,歌华有线,影视音像,北京,70.63,13.92,13.92,158.18,90.96,40.46,65.55,4.71,0.109,9.1,1.13,20010208,37.91,2.72,-4.16,-67.98,16.04,8.7,69292.0
600038,ZZGF,中直股份,航空,黑龙江,44.04,5.89,5.89,261.18,229.79,19.02,43.12,7.32,0.8320000000000001,14.45,3.38,20001218,30.11,5.11,15.75,21.21,11.05,4.02,34506.0
600039,SCLQ,四川路桥,建筑工程,四川,8.37,36.11,37.05,1092.97,542.07,23.04,32.23,0.87,0.46399999999999997,4.66,1.11,20030325,93.72,2.53,19.24,104.25,12.94,4.66,101799.0
600048,BLDC,保利地产,全国地产,广东,11.26,119.68,119.68,11479.0,10490.58,76.64,191.26,1.6,1.11,12.15,1.36,20060731,1105.54,9.24,5.02,2.88,33.98,11.25,210750.0
600050,ZGLT,中国联通,电信运营,北京,23.49,305.37,310.16,5724.15,1113.81,3247.88,803.6,2.59,0.154,4.74,1.02,20021009,389.33,1.26,3.79,10.84,26.85,2.12,630102.0
600051,NBLH,宁波联合,综合类,浙江,6.47,3.11,3.11,75.8,57.48,5.19,1.44,0.46,1.104,9.49,1.0,19970410,21.62,6.95,33.35,528.04,30.29,9.98,38734.0
600052,ZJGS,浙江广厦,影视音像,浙江,182.79,8.44,8.44,39.13,24.8,0.02,1.58,0.19,0.01,4.07,0.8,19970415,21.25,2.52,118.75,-99.06,37.26,6.37,53371.0
600053,JDTZ,九鼎投资,多元金融,江西,57.95,4.34,4.34,35.78,21.94,0.31,1.85,0.43,0.3,6.33,3.67,19970418,18.98,4.38,-51.93,-42.32,98.67,47.37,18950.0
600054,HSLY,黄山旅游,旅游景点,安徽,0.0,5.13,7.29,47.78,20.8,14.58,3.67,0.5,-0.066,5.93,1.46,19970506,28.27,3.88,-63.33,-114.27,23.93,-10.55,59671.0
600055,WDYL,万东医疗,医疗保健,北京,31.73,5.41,5.41,27.66,15.96,1.74,8.83,1.63,0.27399999999999997,4.09,2.83,19970519,6.93,1.28,15.59,62.51,54.19,20.11,42166.0
600056,ZGYY,中国医药,医药商业,北京,9.88,10.68,10.68,345.28,265.83,17.84,20.47,1.92,1.159,9.3,1.64,19970515,62.51,5.85,16.3,27.8,16.09,4.09,83200.0
600057,SMXY,厦门象屿,仓储物流,福建,10.79,21.57,21.57,899.95,733.64,95.19,49.5,2.29,0.39,4.99,1.25,19970604,35.45,1.64,33.85,12.81,1.73,0.35,59083.0
600058,WKFZ,五矿发展,商贸代理,北京,22.73,10.72,10.72,261.34,227.97,11.76,41.79,3.9,0.16,4.02,1.74,19970528,-19.15,-1.79,10.61,75.67,3.05,0.51,57630.0
600059,GYLS,古越龙山,红黄酒,浙江,72.89,8.09,8.09,46.53,30.76,11.3,18.81,2.33,0.11,5.18,1.99,19970516,12.4,1.53,-31.93,-28.49,38.2,9.99,42152.0
600060,HXSX,海信视像,家用电器,山东,19.19,13.08,13.08,305.71,251.28,15.46,24.68,1.89,0.44,11.43,0.98,19970422,97.11,7.42,16.23,117.42,16.56,2.09,47884.0
600061,GTZB,国投资本,证券,上海,12.97,42.27,42.27,2295.3,1943.93,2.85,206.3,4.88,0.84,9.88,1.47,19970519,135.49,3.21,-47.95,44.65,13.71,1101.44,67724.0
600062,HRSH,华润双鹤,化学制药,北京,11.56,10.43,10.43,120.12,66.72,22.89,1.49,0.14,0.8370000000000001,8.78,1.47,19970522,74.48,7.14,-13.95,-4.93,64.19,13.7,42000.0
600063,WWGX,皖维高新,化纤,安徽,15.81,19.26,19.26,106.69,38.4,41.29,15.99,0.83,0.18899999999999997,2.9,1.37,19970528,9.77,0.51,-4.81,20.8,20.95,7.82,90812.0
600064,NJGK,南京高科,园区开发,江苏,5.24,12.36,12.36,309.65,172.32,3.29,1.23,0.1,1.466,10.53,0.97,19970506,105.01,8.5,98.2,23.75,40.16,75.27,50313.0
600066,YTKC,宇通客车,汽车整车,河南,179.32,22.14,22.14,323.48,225.94,38.38,12.79,0.58,0.07,6.72,2.52,19970508,81.96,3.7,-34.77,-88.21,19.29,1.15,45492.0
600067,GCDT,冠城大通,全国地产,福建,11.61,14.92,14.92,262.05,200.68,14.05,13.78,0.92,0.28,5.46,0.73,19970508,52.43,3.51,6.43,56.23,30.48,6.9,51214.0
600068,GZB,葛洲坝,建筑工程,湖北,9.51,46.05,46.05,2506.17,1410.25,172.98,76.94,1.67,0.4,6.99,0.99,19970526,183.98,4.0,3.05,-21.39,16.89,3.34,255751.0
600070,ZJFR,浙江富润,互联网,浙江,11.39,5.22,5.22,42.83,28.37,1.3,11.04,2.12,0.69,6.02,1.68,19970604,14.55,2.79,-3.53,-2.96,15.73,17.33,26808.0
600071,FHGX,凤凰光学,元器件,江西,2625.78,2.37,2.82,15.84,10.08,3.9,0.66,0.23,0.003,1.76,5.74,19970528,0.78,0.28,5.69,134.68,13.34,0.1,15520.0
600072,ZCKJ,中船科技,船舶,上海,443.62,7.36,7.36,106.3,68.37,3.13,24.02,3.26,0.02,5.15,2.27,19970603,3.68,0.5,-44.39,-76.06,18.02,1.34,110472.0
600073,SHML,上海梅林,食品,上海,18.4,9.38,9.38,147.57,90.26,32.76,18.16,1.94,0.41100000000000003,4.58,2.2,19970704,14.64,1.56,1.35,15.81,15.52,2.15,66342.0
600075,XJTY,新疆天业,化工原料,新疆,14.88,9.73,13.6,133.31,29.68,79.19,4.87,0.36,0.34,4.69,1.45,19970617,36.79,2.71,-1.0,0.9,26.84,7.67,46090.0
600076,KXXC,康欣新材,其他建材,山东,0.0,10.34,10.34,71.14,40.31,10.46,5.15,0.5,-0.17,3.81,0.95,19970526,22.88,2.21,-57.06,-150.33,13.33,-26.27,44292.0
600077,SDGF,宋都股份,全国地产,浙江,21.64,13.4,13.4,430.35,391.86,0.49,4.17,0.31,0.13,3.42,1.05,19970520,27.95,2.09,185.84,341.54,23.9,4.73,26362.0
600078,CXGF,澄星股份,化工原料,江苏,396.43,6.63,6.63,72.54,34.49,23.89,1.45,0.22,0.01,2.63,1.73,19970627,7.79,1.18,-5.58,-90.32,14.14,0.25,47236.0
600079,RFYY,人福医药,化学制药,湖北,65.25,13.54,15.44,349.25,167.95,55.61,48.98,3.17,0.45,7.37,4.68,19970606,35.78,2.32,-7.81,-17.83,42.52,4.13,39431.0
600080,STJH,ST金花,中成药,陕西,49.39,3.05,3.73,19.63,8.89,3.28,8.13,2.18,0.09300000000000001,4.66,1.32,19970612,5.04,1.35,-16.45,-13.63,69.95,7.64,22132.0
600081,DFKJ,东风科技,汽车配件,上海,29.97,3.14,3.14,67.08,45.76,11.13,0.0,0.0,0.3,4.6,2.6,19970703,10.28,3.28,0.59,-10.93,15.63,1.99,23825.0
600082,HTFZ,海泰发展,园区开发,天津,0.0,6.34,6.46,29.11,27.58,0.03,4.13,0.64,-0.06,2.59,1.27,19970620,5.08,0.79,-40.04,-327.11,11.82,-13.1,36097.0
600083,STBX,*ST博信,综合类,江苏,0.0,2.28,2.3,1.97,1.74,0.0,0.96,0.42,-0.08900000000000001,-0.09,-66.5,19970606,-3.47,-1.51,-98.03,-243.01,8.02,-635.93,23026.0
600084,STZP,ST中葡,红黄酒,新疆,0.0,11.24,11.24,22.43,17.0,1.79,26.81,2.39,-0.033,1.93,1.16,19970711,-17.23,-1.53,-60.52,-2747.81,54.56,-56.84,43990.0
600085,TRT,同仁堂,中成药,北京,39.09,13.71,13.71,220.64,167.85,40.72,20.07,1.46,0.521,6.98,3.9,19970625,53.27,3.88,-9.09,-15.89,47.91,7.9,86312.0
600086,STJY,*ST金钰,服饰,湖北,0.0,10.57,13.5,107.64,89.19,1.25,13.13,0.97,-0.48700000000000004,-0.24,-4.0,19970606,-30.32,-2.25,-93.73,-4.01,-1171.49,-30282.69,57617.0
600088,ZSCM,中视传媒,影视音像,上海,0.0,3.98,3.98,14.21,8.05,3.49,2.54,0.64,-0.204,2.83,3.7,19970616,3.11,0.78,-19.67,-207.04,-17.79,-18.99,28177.0
600089,TBDG,特变电工,电气设备,新疆,15.17,37.14,37.14,1121.34,582.49,334.41,111.52,3.0,0.419,8.59,0.99,19970618,146.3,3.94,15.83,-6.71,20.58,5.28,230699.0
600090,STJT,*ST济堂,医药商业,新疆,118.62,14.4,14.4,87.91,61.23,12.85,25.9,1.8,0.01,4.31,0.4,19970616,27.63,1.92,-67.71,-96.17,12.1,0.59,55552.0
600091,STMK,ST明科,化工原料,内蒙,0.0,4.37,4.37,11.65,7.68,0.12,16.7,3.82,-0.001,2.08,1.13,19970704,-12.64,-2.89,-2.58,-109.34,4.03,-2.77,14085.0
600093,YJGF,易见股份,仓储物流,四川,30.37,11.22,11.22,166.21,157.02,0.03,40.39,3.6,0.228,7.33,1.26,19970626,28.45,2.53,-25.37,-67.03,1.54,3.89,53966.0
600094,DMC,大名城,区域地产,上海,28.46,22.77,24.75,421.3,366.51,6.08,58.36,2.36,0.132,5.24,0.95,19970703,45.26,1.83,28.29,-29.37,18.16,3.43,82824.0
600095,XCGF,湘财股份,证券,黑龙江,69.55,3.61,26.82,338.28,315.41,4.01,48.62,1.81,0.133,3.96,3.12,19970708,19.99,0.75,37.2,5.21,10.41,71.91,82889.0
600096,YTH,云天化,农药化肥,云南,56.27,13.21,14.26,543.7,244.98,197.1,57.06,4.0,0.07400000000000001,3.17,1.76,19970709,-27.93,-1.96,-2.86,-21.26,11.22,0.27,44614.0
600097,KCGJ,开创国际,渔业,上海,18.63,2.26,2.41,25.28,12.31,8.26,6.12,2.54,0.38,7.67,1.24,19970619,7.02,2.91,-10.0,-8.96,35.06,6.12,12941.0
600098,GZFZ,广州发展,火力发电,广东,14.6,27.26,27.26,432.21,99.2,170.62,40.1,1.47,0.32,6.5,0.93,19970718,76.68,2.81,6.47,21.57,9.8,3.73,53503.0
600099,LHGF,林海股份,摩托车,江苏,776.79,2.19,2.19,6.61,4.88,1.23,2.03,0.93,0.006999999999999999,2.18,3.2,19970704,0.24,0.11,-0.69,91.37,9.99,0.34,12679.0
600100,TFGF,同方股份,IT设备,北京,0.0,29.64,29.64,617.82,306.55,36.27,91.93,3.1,-0.06,5.3,1.28,19970627,33.26,1.12,-1.21,-125.08,21.48,-1.24,154659.0
600101,MXDL,明星电力,水力发电,四川,23.24,4.21,4.21,34.27,9.81,18.66,5.07,1.2,0.187,5.76,1.01,19970627,13.4,3.18,0.05,-15.95,10.99,6.52,30920.0
600103,QSZY,青山纸业,造纸,福建,0.0,23.06,23.06,55.08,33.83,13.85,8.15,0.35,-0.003,1.55,1.3,19970703,2.49,0.11,-5.27,-105.85,16.43,-0.36,106031.0
600104,SQJT,上汽集团,汽车整车,上海,13.72,116.83,116.83,8458.25,5156.36,834.05,557.36,4.77,1.43,21.76,1.2,19971125,1316.43,11.27,-15.39,-19.93,9.94,3.44,183988.0
600105,YDGF,永鼎股份,通信设备,江苏,0.0,13.02,13.02,64.42,31.07,6.35,7.7,0.59,-0.11699999999999999,2.04,3.29,19970929,2.91,0.22,-14.38,-993.51,2.46,-6.82,45916.0
600106,ZQLQ,重庆路桥,路桥,重庆,13.62,13.29,13.29,62.22,20.95,2.69,0.54,0.04,0.15,2.84,0.97,19970618,16.29,1.23,-10.7,-12.68,88.56,126.64,57355.0
600107,MEY,美尔雅,服饰,湖北,0.0,3.6,3.6,9.99,5.3,1.13,1.79,0.5,-0.11800000000000001,1.56,6.18,19971106,-0.05,-0.02,-29.37,-202.63,30.74,-18.89,28256.0
600108,YSJT,亚盛集团,农业综合,甘肃,294.76,19.47,19.47,88.46,42.34,11.95,5.14,0.26,0.008,2.51,1.28,19970818,19.95,1.02,8.73,-69.68,19.49,0.93,154397.0
600109,GJZQ,国金证券,证券,四川,24.26,30.24,30.24,655.13,0.0,0.99,78.52,2.6,0.518,7.3,2.29,19970807,78.74,2.6,62.82,78.41,0.0,33.11,167134.0
600110,NDGF,诺德股份,电气设备,吉林,0.0,11.5,11.5,67.07,30.29,24.45,6.98,0.61,-0.013999999999999999,1.74,4.47,19971007,0.75,0.06,-52.2,-125.5,22.38,-1.2,68825.0
600111,BFXT,北方稀土,小金属,内蒙,63.95,36.33,36.33,254.89,186.03,35.37,1.72,0.05,0.14,2.77,4.3,19970924,48.43,1.33,10.26,10.13,10.68,3.27,331027.0
600112,STTC,ST天成,电气设备,贵州,0.0,5.09,5.09,15.34,3.33,1.62,6.17,1.21,-0.188,0.46,3.21,19971127,-9.26,-1.82,-35.9,-30.55,10.42,-90.75,31310.0
600113,ZJDR,浙江东日,区域地产,浙江,19.52,4.11,4.11,18.94,2.61,1.44,3.45,0.84,0.25,3.74,1.75,19971021,7.42,1.8,-3.03,-12.96,47.2,29.77,29266.0
600114,DMGF,东睦股份,机械基件,浙江,89.55,6.13,6.16,57.87,22.08,19.2,12.22,1.98,0.08,4.21,2.23,20040511,5.97,0.97,66.54,-41.25,24.94,2.15,42627.0
600115,DFHK,东方航空,空运,上海,0.0,98.08,163.8,2835.58,236.35,946.74,342.98,2.09,-0.56,3.47,1.44,19971105,76.48,0.47,-54.71,-308.5,-20.36,-21.52,215534.0
600116,SXSL,三峡水利,水力发电,重庆,29.91,9.93,19.12,190.58,35.36,87.05,65.23,3.41,0.28,5.23,1.53,19970804,14.01,0.73,238.57,126.31,22.89,13.5,40814.0
600117,XNTG,西宁特钢,特种钢,青海,270.63,10.45,10.45,213.72,76.49,94.75,22.21,2.13,0.01,1.32,2.49,19971015,-20.86,-2.0,4.65,-89.0,12.83,0.14,55712.0
600118,ZGWX,中国卫星,航空,北京,120.33,11.82,11.82,131.62,104.81,10.85,17.33,1.47,0.2,4.9,6.61,19970908,27.09,2.29,-0.66,-9.87,13.53,5.47,155050.0
600119,STCT,ST长投,仓储物流,上海,0.0,3.07,3.07,10.5,5.86,1.28,3.32,1.08,-0.11,0.55,14.18,19980115,-5.35,-1.74,-43.39,39.72,10.91,-10.28,21253.0
600120,ZJDF,浙江东方,多元金融,浙江,17.57,22.28,22.28,270.54,120.74,6.08,8.99,0.4,0.29,6.09,1.1,19971201,61.91,2.78,27.17,3.92,5.15,6.12,49940.0
600121,ZZMD,郑州煤电,煤炭开采,河南,0.0,12.18,12.18,140.06,59.05,41.11,2.25,0.18,-0.33399999999999996,2.01,1.24,19980107,-0.12,-0.01,-32.82,-609.9,14.75,-20.29,47345.0
600122,STHT,*ST宏图,其他商业,江苏,0.0,11.58,11.58,119.93,111.24,5.23,20.56,1.77,-0.36,1.9,0.63,19980420,-29.45,-2.54,-31.56,34.78,7.23,-21.14,58130.0
600123,LHKC,兰花科创,煤炭开采,山西,18.4,11.42,11.42,267.15,54.91,81.26,2.21,0.19,0.214,9.3,0.57,19981217,68.32,5.98,-22.53,-66.9,34.45,5.13,59134.0
600125,TLWL,铁龙物流,铁路,辽宁,14.35,13.06,13.06,103.63,54.32,38.9,1.58,0.12,0.29,4.75,1.15,19980511,40.79,3.12,17.42,-3.71,4.63,2.64,92749.0
600126,HGGF,杭钢股份,普钢,浙江,21.29,33.77,33.77,307.62,158.89,83.87,101.22,3.0,0.22,5.84,1.09,19980311,55.84,1.65,16.25,-7.66,6.21,3.34,50566.0
600127,JJMY,金健米业,农业综合,湖南,141.93,6.42,6.42,23.25,15.54,5.57,4.69,0.73,0.054000000000000006,1.17,8.7,19980506,-3.75,-0.58,37.96,-30.77,6.42,0.85,182274.0
600128,HYGF,弘业股份,商贸代理,江苏,41.56,2.47,2.47,38.56,20.69,2.89,5.27,2.13,0.131,6.93,1.05,19970901,4.63,1.87,-0.88,473.23,8.44,1.18,26264.0
600129,TJJT,太极集团,中成药,重庆,370.45,5.44,5.57,139.43,77.83,29.31,20.6,3.7,0.03,5.73,2.52,19971118,4.5,0.81,-3.85,-86.87,39.33,0.19,27419.0
600130,BDGF,波导股份,通信设备,浙江,68.43,7.68,7.68,12.2,9.47,0.61,4.56,0.59,0.04,1.22,3.3,20000706,-3.58,-0.47,-0.48,143.54,5.91,8.4,75294.0
600131,GWXT,国网信通,通信设备,四川,55.33,4.96,11.95,108.9,94.13,2.82,14.35,1.2,0.25,3.62,4.98,19980402,15.11,1.26,-11.64,-9.28,18.05,6.93,40485.0
600132,ZQPJ,重庆啤酒,啤酒,重庆,79.53,4.84,4.84,40.27,22.84,10.47,0.0,0.0,0.95,2.48,40.7,19971030,4.93,1.02,2.72,-22.39,42.4,14.83,13405.0
